timestamp,title,price,hotness_status,item_url,original_price,shipping,discount_percentage
3/21/2025 8:31,Epson RapidReceipt RR-600W Wireless Scanner - Certified Refurbished,,Almost gone,https://www.ebay.com/itm/204884183797?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417,,Shipping info unavailable,0
3/21/2025 8:31,Epson Perfection V600 Photo Scanner - Certified Refurbished,,,https://www.ebay.com/itm/226451126467?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417,,Shipping info unavailable,0
3/21/2025 8:31,Canon Color imageCLASS MF642Cdw Wireless Laser Printer w/ Toner PRMCT054H-4 Pack,,Almost gone,https://www.ebay.com/itm/296874880362?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417,,Shipping info unavailable,0
3/21/2025 8:31,Hifonics HFXR Digital Signal Processor Universal Mobile Audio Silver New,,,https://www.ebay.com/itm/155477831041?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432,,Shipping info unavailable,0
3/21/2025 8:31,MB Quart FKB169 6x9 2-Way Car Speakers 75W RMS 150W Peak UTV Compatible New,,,https://www.ebay.com/itm/155534258683?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432,,Shipping info unavailable,0
3/21/2025 8:31,MB Quart Formula FKB168 5x7/6x8 2-Way Car Speakers 50W RMS 100W Peak Power New,,,https://www.ebay.com/itm/155534260342?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432,,Shipping info unavailable,0
3/21/2025 8:31,ZS5768CX ZEUS 5x7/6x8 Inch Speakers 1-inch Neo-Mylar Soft Dome Tweeter,,,https://www.ebay.com/itm/155691326798?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432,,Shipping info unavailable,0
3/21/2025 8:31,Sony FE 24-70mm F2.8 GM II Lens,,,https://www.ebay.com/itm/204911213109?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425,,Shipping info unavailable,0
3/21/2025 8:31,Canon 3680C002 Rf 24-70mm F2.8 L is USM,,,https://www.ebay.com/itm/326389378879?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425,,Shipping info unavailable,0
3/21/2025 8:31,"Sigma 24-70MM F2.8 DG DN II ART Lens, L Mount",,Almost gone,https://www.ebay.com/itm/286205099093?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425,,Shipping info unavailable,0
3/21/2025 8:31,Sony FE 70-200mm F4 Macro G OSS II,,,https://www.ebay.com/itm/197123341040?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425,,Shipping info unavailable,0
3/21/2025 8:31,LG 55-Inch Class OLED evo G4 Series 4K TV with webOS 24,,,https://www.ebay.com/itm/186732090674?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413,,Shipping info unavailable,0
3/21/2025 8:31,Samsung Music Frame Dolby Atmos Picture Frame/Smart Speaker,,,https://www.ebay.com/itm/186849010545?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413,,Shipping info unavailable,0
3/21/2025 8:31,"Aura Studio 3, Wireless speaker with beautiful Harman Kardon sound",,,https://www.ebay.com/itm/395535173196?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413,,Shipping info unavailable,0
3/21/2025 8:31,LG 77-Inch Class OLED evo C4 Series TV with webOS 24,,,https://www.ebay.com/itm/156232239135?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413,,Shipping info unavailable,0
3/21/2025 8:31,Apple Pencil (USB-C) - White Stylus MUWA3AM/A with Pixel-Perfect Precision,,,https://www.ebay.com/itm/296262723993?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427,,Shipping info unavailable,0
3/21/2025 8:31,"Logitech Z623 400 Watt Home Speaker System, 2.1 Speaker System - Black",,Almost gone,https://www.ebay.com/itm/167065352702?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427,,Shipping info unavailable,0
3/21/2025 8:31,Logitech G560 PC Gaming Speaker System with 7.1 DTS:X Ultra Surround Sound,,,https://www.ebay.com/itm/167051732357?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427,,Shipping info unavailable,0
3/21/2025 8:31,Razer Barracuda X Wireless Multi Platform Gaming and Mobile Black Headset,,,https://www.ebay.com/itm/286097764131?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427,,Shipping info unavailable,0
3/21/2025 8:31,Apple Watch Series SE (2nd Gen) 40mm GPS + WiFi + Cellular Unlocked - Excellent,,,https://www.ebay.com/itm/196138751781?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411,,Shipping info unavailable,0
3/21/2025 8:31,Samsung Galaxy Watch 6 Classic 43mm Bluetooth R950 - Excellent,,,https://www.ebay.com/itm/326305248291?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411,,Shipping info unavailable,0
3/21/2025 8:31,Samsung Galaxy S22+ 5G SM-S906U1 128GB 256GB Unlocked Very Good Refurbished,,,https://www.ebay.com/itm/204769428202?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411,,Shipping info unavailable,0
3/21/2025 8:31,Apple Watch Series 6 40mm (GPS + Cellular) Aluminum Case - Very Good,,Almost gone,https://www.ebay.com/itm/254878963982?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411,,Shipping info unavailable,0
3/21/2025 8:31,TP-Link Deco AXE5300 Wi-Fi 6E Tri-Band 9 3-Pack (Refurbished),,,https://www.ebay.com/itm/144782360525?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405,,Shipping info unavailable,0
3/21/2025 8:31,Ricoh/Fujitsu ScanSnap iX1400 One-Touch 600dpi 40ppm/80ipm Auto Duplex Scanner,,,https://www.ebay.com/itm/176489716730?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405,,Shipping info unavailable,0
3/21/2025 8:31,"Acer XZ322QU 31.5"" Curved Monitor LED 144Hz 2560x1440 Certified Refurbished",,,https://www.ebay.com/itm/256547414823?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405,,Shipping info unavailable,0
3/21/2025 8:31,"Acer PM161Q 15.6"" Monitor LCD Display 60Hz 1920x1080 Certified Refurbished",,,https://www.ebay.com/itm/275924898150?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405,,Shipping info unavailable,0
3/21/2025 9:19,Apple iPad 10th Gen 64GB Silver Wi-Fi MPQ03LL/A,,Almost gone,https://www.ebay.com/itm/125772110133?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Apple iPhone 14 Pro A2650 256GB Unlocked Very Good Condition,,Almost gone,https://www.ebay.com/itm/355896536737?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Apple iPhone 14 Pro Max 128GB Network Unlocked Very Good Condition,,Almost gone,https://www.ebay.com/itm/355094939620?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Apple iPhone 14 Pro A2650 128GB Network Unlocked Very Good Condition,,Almost gone,https://www.ebay.com/itm/354954088639?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Apple iPhone 14 Pro Max 256GB Unlocked Very Good Condition,,Almost gone,https://www.ebay.com/itm/355896538160?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Apple iPhone 13 A2482 128GB Network Unlocked Very Good Condition,,Almost gone,https://www.ebay.com/itm/354393355064?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Apple iPhone 15 Pro A2848 128GB Unlocked - Very Good Condition,,Almost gone,https://www.ebay.com/itm/356227875584?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Apple iPhone 16 Pro Max 256GB Unlocked Excellent Condition,,,https://www.ebay.com/itm/356605681295?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Apple iPhone 14 Pro Max 256GB Network Unlocked Excellent Condition,,Almost gone,https://www.ebay.com/itm/355063742942?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Apple iPhone 15 A2846 128GB Unlocked Very Good Condition,,Almost gone,https://www.ebay.com/itm/356036255923?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Google Pixel 6 Pro 5G G8V0U Unlocked 128GB 256GB 512GB Very Good,,,https://www.ebay.com/itm/355565697405?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Apple iPhone 15 Pro Max 256GB Unlocked - Excellent Condition,,Almost gone,https://www.ebay.com/itm/355685725411?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Apple iPhone 14 128GB Network Unlocked Very Good Condition,,Almost gone,https://www.ebay.com/itm/355095070816?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Apple iPhone 13 Pro 128GB Unlocked - Excellent,,,https://www.ebay.com/itm/403999454004?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Apple iPhone 16 Pro 128GB Unlocked Very Good Condition,,,https://www.ebay.com/itm/356605660694?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Apple iPhone 13 256GB Network Unlocked Very Good Condition,,Almost gone,https://www.ebay.com/itm/355017792546?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Apple iPhone 13 128GB Unlocked - Excellent,,,https://www.ebay.com/itm/404240045218?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Apple iPhone 15 Pro Max 256GB Unlocked - Excellent,,,https://www.ebay.com/itm/387296016435?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Samsung Galaxy S21 5G SM-G991U 128GB 256GB Unlocked Very Good Refurbished,,Almost gone,https://www.ebay.com/itm/185698601733?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Apple iPhone 13 Pro Max 256GB Unlocked - Excellent,,Almost gone,https://www.ebay.com/itm/364007273533?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,"Lenovo LOQ 15.6"" FHD 144Hz Gaming Laptop AMD R7-8845HS 16GB DDR5 1TB SSD RTX4060",,Almost gone,https://www.ebay.com/itm/126494851608?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,"Samsung 25W Super Fast Wall Charger USB-C For Samsung Galaxy S24 Ultra , S23 5G",,Almost gone,https://www.ebay.com/itm/283948090060?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,FosPower 3 6 10 15 25 FT Gold Plated RCA Male L/R Stereo Audio Cable Cord Plug,,Almost gone,https://www.ebay.com/itm/311465574529?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,JLab Epic Sport Active Noise Canceling 3 True Wireless Bluetooth Earbuds -,,Almost gone,https://www.ebay.com/itm/186962731774?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Apple Watch SE 40mm 44mm GPS + WiFi + Cellular Pink Gold Gray Silver - Very Good,,Almost gone,https://www.ebay.com/itm/195267541947?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Samsung Galaxy Buds Pro R190 - Good,,,https://www.ebay.com/itm/255868807492?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Apple Watch Series 5 44mm (GPS) Aluminum Case - Good,,Almost gone,https://www.ebay.com/itm/255089980666?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,"Acer Aspire 3 Laptop 15.6"" 1TB AMD Ryzen 5 7520U 2.8GHz Certified Reburbished",,,https://www.ebay.com/itm/266889342994?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Samsung Galaxy Watch4 Classic 46mm R890 GPS - Very Good,,,https://www.ebay.com/itm/255880698895?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,"Sony Bravia XR 65"" X90L 4K HDR Full Array LED Smart TV XR65X90L",,,https://www.ebay.com/itm/335504276344?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Nikon PROSTAFF P3 10x42 Waterproof Fogproof Drop Resistant Black Binocular,,,https://www.ebay.com/itm/296738244180?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Onkyo TX-SR3100 5.2 Channel A/V Receiver,,,https://www.ebay.com/itm/166907766940?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Apple iPhone 13 mini 128GB Factory Unlocked AT&T T-Mobile Verizon Very Good,,Almost gone,https://www.ebay.com/itm/304517572567?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,,Shipping info unavailable,0
3/21/2025 9:19,Samsung Galaxy S22+ 5G SM-S906U1 128GB 256GB Unlocked Very Good Refurbished,,,https://www.ebay.com/itm/204769428202?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423,,Shipping info unavailable,0
3/21/2025 9:19,Apple iPhone 14 256GB Factory Unlocked AT&T T-Mobile Verizon Very Good Condition,,Almost gone,https://www.ebay.com/itm/295504908589?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423,,Shipping info unavailable,0
3/21/2025 9:19,Apple iPhone 12 64GB - Fully Unlocked - VERY GOOD Condition!! Unlocked!!,,Almost gone,https://www.ebay.com/itm/325852789181?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423,,Shipping info unavailable,0
3/21/2025 9:19,Apple iPhone 14 256GB Network Unlocked Excellent Condition,,Almost gone,https://www.ebay.com/itm/356103750807?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423,,Shipping info unavailable,0
3/21/2025 9:19,"1 Year Warranty MacBook Pro 16"" M1 Max 2021 3.20GHz/64GB/1TB/24-Core GPU - A2485",,,https://www.ebay.com/itm/356568337558?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407,,Shipping info unavailable,0
3/21/2025 9:19,"HP ENVY Laptop Intel Core Ultra 7 155U RTX 3050 32GB RAM 1TB SSD 17.3"" FHD W11H",,,https://www.ebay.com/itm/305844871800?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407,,Shipping info unavailable,0
3/21/2025 9:19,"HP Laptop AMD Ryzen 5 7530U 16GB 1 TB SSD 17.3"" Touchscreen W11H 17-cp3055cl",,,https://www.ebay.com/itm/305956067711?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407,,Shipping info unavailable,0
3/21/2025 9:19,"Apple MacBook Pro 13"" Late 2020 M1 1TB SSD 16GB RAM Space Gray - Good",,,https://www.ebay.com/itm/156171886224?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407,,Shipping info unavailable,0
3/21/2025 9:19,LG 55-Inch Class OLED evo G4 Series 4K TV with webOS 24,,,https://www.ebay.com/itm/186732090674?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409,,Shipping info unavailable,0
3/21/2025 9:19,Samsung Music Frame Dolby Atmos Picture Frame/Smart Speaker,,,https://www.ebay.com/itm/186849010545?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409,,Shipping info unavailable,0
3/21/2025 9:19,LG 77-Inch Class OLED evo C4 Series TV with webOS 24,,,https://www.ebay.com/itm/156232239135?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409,,Shipping info unavailable,0
3/21/2025 9:19,BenQ GP500 4K HDR LED Smart Home Theater Projector 1500 Lm Auto Focus 1.3x zoom,,,https://www.ebay.com/itm/166398780476?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409,,Shipping info unavailable,0
3/21/2025 9:19,DJI Mavic 3 Classic Fly More Pro Vlogger -2 Battery Combo (DJI RC) Drone-CRB,,,https://www.ebay.com/itm/305955941857?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430,,Shipping info unavailable,0
3/21/2025 9:19,DJI Mini 3 Pro Fly More Vlogger Combo (DJI RC ) Drone 4k,,Almost gone,https://www.ebay.com/itm/305845152874?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430,,Shipping info unavailable,0
3/21/2025 9:19,Samsung Music Frame Dolby Atmos Picture Frame/Smart Speaker,,,https://www.ebay.com/itm/186849010545?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430,,Shipping info unavailable,0
3/21/2025 9:19,Sony FE 24-70mm F2.8 GM II Lens,,,https://www.ebay.com/itm/204911213109?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430,,Shipping info unavailable,0
3/21/2025 9:19,Logitech - G CLOUD Gaming Handheld Console - White,,Almost gone,https://www.ebay.com/itm/167017920150?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401,,Shipping info unavailable,0
3/21/2025 9:19,Nintendo Switch OLED 64GB NEON Red Blue Joy Con Newest Version +FAST FREE SHIP!⭐,,Almost gone,https://www.ebay.com/itm/195122716310?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401,,Shipping info unavailable,0
3/21/2025 9:19,🔥 Nintendo Switch OLED 64GB WHITE Joy Cons Newest Game Console + 2 Day SHIP! 🔥,,Almost gone,https://www.ebay.com/itm/194991515485?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401,,Shipping info unavailable,0
3/21/2025 9:19,"Audeze Maxwell Wireless Gaming Headset for Xbox, PS, Mac, & PC",,,https://www.ebay.com/itm/205305863435?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401,,Shipping info unavailable,0
3/21/2025 9:19,"2020 Apple iPad 8 10.2"" Display 32GB WiFi Only MYL92LL/A Space Gray - Very Good",,,https://www.ebay.com/itm/354233898171?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415,,Shipping info unavailable,0
3/21/2025 9:19,"2020 iPad 8th Gen 10.2"" MYN32LL/A 32GB & Cellular Unlocked (Space Gray) - Good",,,https://www.ebay.com/itm/354250488438?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415,,Shipping info unavailable,0
3/21/2025 9:19,"Samsung Galaxy Tab S8 Ultra 14.6"" 128GB X900 Wifi Only No S-Pen - Excellent",,Almost gone,https://www.ebay.com/itm/256402595266?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415,,Shipping info unavailable,0
3/21/2025 9:19,Apple AirPods Pro 2nd Generation Gen 2 2023 A2968 with Magsafe USB-C Charging,,Almost gone,https://www.ebay.com/itm/285636515887?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419,,Shipping info unavailable,0
3/21/2025 9:19,Sony WF-1000XM5 Truly Wireless Bluetooth Noise Canceling Headphones - Black,,Almost gone,https://www.ebay.com/itm/276015021037?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419,,Shipping info unavailable,0
3/21/2025 9:19,Anker PowerCoreIII Sense Portable Charger 10K Power Bank 20W USB-C for iPhone,,,https://www.ebay.com/itm/383508840902?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419,,Shipping info unavailable,0
3/21/2025 9:19,Anker 20W USB-C Portable Charger Power Bank 10000mAh Power Delivery Battery Pack,,,https://www.ebay.com/itm/385001141142?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419,,Shipping info unavailable,0
3/21/2025 9:19,"Seagate IronWolf 12TB 7200RPM SATA 6Gb/s 256MB 3.5"" NAS Hard Drive ST12000VN0007",,,https://www.ebay.com/itm/166672350380?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421,,Shipping info unavailable,0
3/21/2025 9:19,"Seagate Exos 28TB 7.2K RPM SATA 6Gb/s 3.5"" Enterprise HDD - ST28000NM000C",,,https://www.ebay.com/itm/296879436001?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421,,Shipping info unavailable,0
3/21/2025 9:19,"Seagate Skyhawk AI ST12000VX0017 12TB 7200RPM 3.5"" SATA 6.0Gb/s Surveillance HDD",,,https://www.ebay.com/itm/176895047318?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421,,Shipping info unavailable,0
3/21/2025 9:19,"Seagate EXOS X16 ST14000NM005G 14TB 256MB 7200rpm 3.5"" SATA 6Gb/s Enterprise HDD",,,https://www.ebay.com/itm/176825170520?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421,,Shipping info unavailable,0
3/21/2025 9:19,"Aura Studio 3, Wireless speaker with beautiful Harman Kardon sound",,,https://www.ebay.com/itm/395535173196?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403,,Shipping info unavailable,0
3/21/2025 9:19,STATUS Between 3ANC Wireless Earbuds (CERTIFIED REFURBISHED) - ONYX,,,https://www.ebay.com/itm/266692431952?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403,,Shipping info unavailable,0
3/21/2025 9:19,Sony WH-1000XM5/B Wireless Industry Leading Noise Canceling Bluetooth Headphones,,Almost gone,https://www.ebay.com/itm/314074071401?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403,,Shipping info unavailable,0
3/21/2025 9:19,Skullcandy Smokin' Buds XT- Black (CERTIFIED REFURBISHED),,,https://www.ebay.com/itm/266646620402?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403,,Shipping info unavailable,0
3/21/2025 9:19,Ricoh/Fujitsu ScanSnap iX1400 One-Touch 600dpi 40ppm/80ipm Auto Duplex Scanner,,,https://www.ebay.com/itm/176489716730?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417,,Shipping info unavailable,0
3/21/2025 9:19,Epson RapidReceipt RR-600W Wireless Scanner - Certified Refurbished,,Almost gone,https://www.ebay.com/itm/204884183797?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417,,Shipping info unavailable,0
3/21/2025 9:19,Epson Perfection V600 Photo Scanner - Certified Refurbished,,,https://www.ebay.com/itm/226451126467?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417,,Shipping info unavailable,0
3/21/2025 9:19,Canon Color imageCLASS MF642Cdw Wireless Laser Printer w/ Toner PRMCT054H-4 Pack,,Almost gone,https://www.ebay.com/itm/296874880362?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417,,Shipping info unavailable,0
3/21/2025 9:19,Hifonics HFXR Digital Signal Processor Universal Mobile Audio Silver New,,,https://www.ebay.com/itm/155477831041?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432,,Shipping info unavailable,0
3/21/2025 9:19,MB Quart FKB169 6x9 2-Way Car Speakers 75W RMS 150W Peak UTV Compatible New,,,https://www.ebay.com/itm/155534258683?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432,,Shipping info unavailable,0
3/21/2025 9:19,MB Quart Formula FKB168 5x7/6x8 2-Way Car Speakers 50W RMS 100W Peak Power New,,,https://www.ebay.com/itm/155534260342?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432,,Shipping info unavailable,0
3/21/2025 9:19,ZS5768CX ZEUS 5x7/6x8 Inch Speakers 1-inch Neo-Mylar Soft Dome Tweeter,,,https://www.ebay.com/itm/155691326798?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432,,Shipping info unavailable,0
3/21/2025 9:19,Sony FE 24-70mm F2.8 GM II Lens,,,https://www.ebay.com/itm/204911213109?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425,,Shipping info unavailable,0
3/21/2025 9:19,Canon 3680C002 Rf 24-70mm F2.8 L is USM,,,https://www.ebay.com/itm/326389378879?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425,,Shipping info unavailable,0
3/21/2025 9:19,"Sigma 24-70MM F2.8 DG DN II ART Lens, L Mount",,Almost gone,https://www.ebay.com/itm/286205099093?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425,,Shipping info unavailable,0
3/21/2025 9:19,Sony FE 70-200mm F4 Macro G OSS II,,,https://www.ebay.com/itm/197123341040?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425,,Shipping info unavailable,0
3/21/2025 9:19,LG 55-Inch Class OLED evo G4 Series 4K TV with webOS 24,,,https://www.ebay.com/itm/186732090674?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413,,Shipping info unavailable,0
3/21/2025 9:19,Samsung Music Frame Dolby Atmos Picture Frame/Smart Speaker,,,https://www.ebay.com/itm/186849010545?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413,,Shipping info unavailable,0
3/21/2025 9:19,"Aura Studio 3, Wireless speaker with beautiful Harman Kardon sound",,,https://www.ebay.com/itm/395535173196?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413,,Shipping info unavailable,0
3/21/2025 9:19,LG 77-Inch Class OLED evo C4 Series TV with webOS 24,,,https://www.ebay.com/itm/156232239135?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413,,Shipping info unavailable,0
3/21/2025 9:19,Apple Pencil (USB-C) - White Stylus MUWA3AM/A with Pixel-Perfect Precision,,,https://www.ebay.com/itm/296262723993?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427,,Shipping info unavailable,0
3/21/2025 9:19,"Logitech Z623 400 Watt Home Speaker System, 2.1 Speaker System - Black",,Almost gone,https://www.ebay.com/itm/167065352702?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427,,Shipping info unavailable,0
